Entry format

Num AJB_ID Author [and author [and …]] [ed.|comp.], Title, Place, Publisher, year, description, price, review [and review [and …]], comments
25 49.03(0).16  , Tables of Generalized Sine- and Cosine-Integral Functions Part 2, Cambridge MA, Harvard University Press, 1949, 8+560 pp, $10.00, Math. Rev. 10 572, other by the Staff of the Computation Laboratory; 

26 49.03(0).16  , Tables of Generalized Sine- and Cosine-Integral Functions Part 1, Cambridge MA, Harvard University Press, 1949, 38+462 pp, $10.00, Math. Rev. 10 572, other by the Staff of the Computation Laboratory; 

27 49.03(0).17  , Tables of Inverse Hyperbolic Functions, Cambridge MA, Harvard University Press, 1949, 20+290 pp, $10.00, Math. Rev. 10 573, other by the Staff of the Computation Laboratory; 

28 49.03(0).18  , Tables of Circular and Hyperbolic Sines and Cosines for Radian Arguments, Washington DC, US Government Printing Office, 1949, 18+405 pp, $2.50, Math. Rev. 11 263, 2nd edition;other by the Staff of the Computation Laboratory NBS; 

29 49.03(0).19  F. Emde ed., Jahnke-Emde comma Tafeln höherer Funktionen, Leipzig, B. G. Teubner Verlagsgesellschaft, 1948, 300 pp, DM 11.80, Z. f. Naturforschung 4a 318, 2nd edition;

30 49.03(0).20  , Tables of the Bessel Functions of the First Kind of Orders Ten comma Eleven and Twelve, , , , 10+636, , Nature 163 152, other Continuation of AJB 48.03.15/16; reference AJB 48.03.15;

31 49.03(0).20  , Tables of the Bessel Functions of the First Kind of Orders Thirteen comma Fourteen and Fifteen, , , , 10+616, , Nature 163 152, other Continuation of AJB 48.03.15/16; reference AJB 48.03.15;

32 49.03(0).20  , Tables of the Bessel Functions of the First Kind of Orders Twenty-Eight through Thirty-Nine, , , , 9+694, , Nature 163 152, other Continuation of AJB 48.03.15/16; reference AJB 48.03.15;

33 49.03(0).21  , Tables of the Bessel Functions of the First Kind of Orders Fifty-Two through Sixty-Three, Cambridge MA, Harvard University Press, 1949, 9+544 pp, $8.00, Nature 163 152, other Continuation of AJB 48.03.15/16; other Computation Laboratory NBS; 

34 49.03(0).22  , Tables of the Bessel Functions of the First Kind of Orders Sixty-Four through Seventy-Eight, Cambridge MA, Harvard University Press, 1949, 10+566 pp, $8.00, Math. Rev. 11 463, other Continuation of AJB 48.03.15/16; other Computation Laboratory NBS; 

35 49.03(1).23  E. C. Berkeley, Giant Brains or Machines That Think, New York, John Wiley & Sons Inc., 1949, 16+270 pp, $4.00, Math. Rev. 11 263, 

36 49.05(0).01  J. Andrejew, Ungewöhnliche Erscheinungen am Himmel, Moskau, Staatsverlag für kulturell-aufklärende Literatur, 1949, 56 pp, 1R. 40 Kop., , in Russian;

37 49.05(0).02  G. A. Aristow, Erde und Sonne, Moskau, Staatsverlag für kulturell-aufklärende Literatur, 1949, 48 pp, 1R. 20 Kop., , in Russian;

38 49.05(0).03  K. L. Bajew and W. A. Schischakow, Einführung in die Astronomie, Riga, Lettischer Staatsverlag, 1949, 92 pp, 2R. 10 Kop., , in Latvian;

39 49.05(0).04  K. L. Bajew and W. A. Schischakow, Anfangsgründe der Weltallkunde, , Molotowsker staatlicher Gebietsverlag, 1949, 104 pp, 1R. 85 Kop., , in Russian;

40 49.05(0).05  R. H. Baker, Hviezdna obloha, Bratislava, Verlag Pravda, 1949, 183 pp, , , other this is a translation of the american publication When the Stars Come Out.; 

41 49.05(0).06  R. H. Baker, Astronomy, , , , , , Naturwiss. Rundschau 2 334, reference AJB 46.08.03;

42 49.05(0).07  F. Becker, Einführung in die Astronomie, , , , , , Naturwissenschaften 36 61 and Naturwiss. Rundschau 2 334, reference AJB 47.08.03;

43 49.05(0).08  W. Becker, Sterne und Sternesysteme, , , , , , AJ UdSSR 26 373, reference AJB 44.90.02;

44 49.05(0).09  H. J. Bernhard and D. A. Bennet and H. S. Rice, New Handbook of the Heavens, New York-London, McGraw-Hill Book Co. Inc, 1948, 11+360 pp, 18s, Nature 163 744, other new revised edition; 

45 49.05(0).10  B. H. Bürgel, Der Mensch und die Sterne, Berlin, Aufbau-Verlag, 1946, 196 pp, , Naturwiss. Rundschau 2 334, 

46 49.05(0).11  B. H. Bürgel, La scienza del cielo, Torino, G. Einaudi Editore, 1948, 10+637 pp, , , reprint of AJB 41.08.09;translated  by Anna Abetti;

47 49.05(0).12  C. A. Chant, Our Wonderful Universe, London, George G. Harrap, 1949, 280 pp, $2.25, J RAS Canada 43 207, also published Toronto: Clarke comma Irwin & Co.;other revised edition; 

48 49.05(0).13  E. Charadse, In der Welt der Sterne, Tiflis, Staatsverlag der grusinischen Sowjetrepublik, 1949, 44 pp, 2R., , in Georgian;

49 49.05(0).14  E. Charadse, Der Bau des Weltalls, Tiflis, Staatsverlag der grusinischen Sowjetrepublik, 1949, 72 pp, 3R. 55 Kop., , in Georgian;

50 49.05(0).15  J.-F. Cox, Eléments d'Astronomie et de Géodésie, Bruxelles, Les Presses Universitaires, 1949, 351 pp, , Ciel et Terre 65 299, 

51 49.05(0).16  F. Denza, Le Armonie dei Ciele, Firenza, L Ed. Le Monnier, 1949, 351 pp, L. 900, Mem SA It (NS) 20 343, 5th edition;

52 49.05(0).17  F. Dessauer, Weltfahrt der Erkenntnis; Leben und Werk Isaac Newton, Zürich, Rascher Verlag, 1945, 430 pp, , Sternenwelt 1 119, 

53 49.05(0).18  D. S. Evans, Les Frontières de l'Astronomie, Paris, Editions Eyrolles, , 205 pp, , BSAF 63 64, translated from English;in French;

54 49.05(0).19  W. G. Fessenkow, Die heutigen Vorstellungen über das Weltall, Moskau-Leningrad, Verlag Akad. Wiss. UdSSR, 1949, 260 pp, 15R., , in Russian;

55 49.05(0).20  Gauzit jr., La vie et la mort des étoiles, Paris, Presses Universitaires de France, 1949, 128 pp, , Ann d'Astrophys 12 165, 

56 49.50(0).21  I. del Giudice, Le meraviglie dell'Universo spiegate ed illustrate al populo, Firenze, G. Nerbini Editore, 1848, 239 pp, , , 4th edition;

57 49.05(0).22  S. G. Gordeladse, Die Erde und das Weltall, Kiew, Ges. zur Verbreitung politischer und wissenschaftlicher Kenntnisse der ukranischen Sowjetrepublik, 1949, 39 pp, 95 Kop., , in Ukrainian;

58 49.05(0).23  G. A. Gurew, Země a vesmír, Prag, Verlag Svoboda, 1949, 147 pp, , , translated from Russian;other from the Soviet book Erde und Himmels; 

59 49.05(0).24  A. R. Hinks, Einführung in die Astronomie, , , , , , Sternenwelt 1 192, reference AJB 45.08.26;

60 49.05(0).25  J. Jeans, The Universe Around Us, , , , , , Hemel en Dampkring 47 19, 4th edition;other also AJB 46.08.28; reference AJB 45.08.28;

